airport_code,utc_timestamp,temperature,wind_speed,visibility,precipitation,snowfall,weather_condition
DEN,2024-11-30 00:00:00,60.9,7.3,10.0,0.0,0.0,Partly Cloudy
JFK,2024-11-30 03:00:00,58.7,5.7,10.0,0.0,0.0,Overcast
LAX,2024-11-30 03:00:00,66.0,7.6,10.0,0.0,0.0,Clear
ATL,2024-11-30 03:00:00,48.7,12.6,10.0,0.0,0.0,Partly Cloudy
ORD,2024-11-30 03:00:00,63.8,5.8,10.0,0.0,0.0,Clear
DFW,2024-11-30 03:00:00,69.6,9.8,10.0,0.0,0.0,Clear
SEA,2024-11-30 03:00:00,47.6,8.5,10.0,0.0,0.0,Overcast
SFO,2024-11-30 03:00:00,59.7,14.5,10.0,0.0,0.0,Overcast
MIA,2024-11-30 03:00:00,43.4,14.3,10.0,0.0,0.0,Overcast
BOS,2024-11-30 03:00:00,60.1,9.5,10.0,0.0,0.0,Partly Cloudy
DEN,2024-11-30 03:00:00,60.9,14.8,10.0,0.0,0.0,Clear
JFK,2024-11-30 06:00:00,43.9,41.3,2.8,0.69,0.0,Fog
LAX,2024-11-30 06:00:00,49.2,5.9,10.0,0.0,0.0,Partly Cloudy
ATL,2024-11-30 06:00:00,69.0,7.5,10.0,0.0,0.0,Partly Cloudy
ORD,2024-11-30 06:00:00,54.3,11.6,10.0,0.0,0.0,Overcast
DFW,2024-11-30 06:00:00,61.5,7.6,10.0,0.0,0.0,Clear
SEA,2024-11-30 06:00:00,55.2,42.8,2.9,0.37,0.0,Snowstorm
SFO,2024-11-30 06:00:00,46.8,10.3,10.0,0.0,0.0,Partly Cloudy
MIA,2024-11-30 06:00:00,49.5,10.8,10.0,0.0,0.0,Partly Cloudy
BOS,2024-11-30 06:00:00,48.2,10.7,10.0,0.0,0.0,Overcast
DEN,2024-11-30 06:00:00,57.5,10.8,10.0,0.0,0.0,Overcast
JFK,2024-11-30 09:00:00,54.3,10.6,10.0,0.0,0.0,Overcast
LAX,2024-11-30 09:00:00,69.9,7.6,10.0,0.0,0.0,Clear
ATL,2024-11-30 09:00:00,62.2,3.8,10.0,0.0,0.0,Partly Cloudy
ORD,2024-11-30 09:00:00,40.4,41.5,0.9,0.79,0.0,Thunderstorm
DFW,2024-11-30 09:00:00,63.0,4.5,10.0,0.0,0.0,Overcast
SEA,2024-11-30 09:00:00,58.8,38.5,0.6,1.21,0.0,Fog
SFO,2024-11-30 09:00:00,59.2,12.3,10.0,0.0,0.0,Overcast
MIA,2024-11-30 09:00:00,51.4,10.5,10.0,0.0,0.0,Overcast
BOS,2024-11-30 09:00:00,63.3,10.2,10.0,0.0,0.0,Overcast
DEN,2024-11-30 09:00:00,52.6,8.5,10.0,0.0,0.0,Partly Cloudy
JFK,2024-11-30 12:00:00,54.7,6.7,10.0,0.0,0.0,Partly Cloudy
LAX,2024-11-30 12:00:00,55.2,8.5,10.0,0.0,0.0,Partly Cloudy
ATL,2024-11-30 12:00:00,76.5,4.8,10.0,0.0,0.0,Overcast
ORD,2024-11-30 12:00:00,55.8,11.4,10.0,0.0,0.0,Partly Cloudy
DFW,2024-11-30 12:00:00,70.4,10.9,10.0,0.0,0.0,Partly Cloudy
SEA,2024-11-30 12:00:00,57.6,12.2,10.0,0.0,0.0,Partly Cloudy
SFO,2024-11-30 12:00:00,69.7,6.1,10.0,0.0,0.0,Clear
MIA,2024-11-30 12:00:00,50.2,10.5,10.0,0.0,0.0,Partly Cloudy
BOS,2024-11-30 12:00:00,63.2,5.3,10.0,0.0,0.0,Clear
DEN,2024-11-30 12:00:00,38.7,14.1,10.0,0.0,0.0,Partly Cloudy
JFK,2024-11-30 15:00:00,61.5,3.4,10.0,0.0,0.0,Clear
LAX,2024-11-30 15:00:00,59.1,9.5,10.0,0.0,0.0,Partly Cloudy
ATL,2024-11-30 15:00:00,66.9,8.6,10.0,0.0,0.0,Overcast
ORD,2024-11-30 15:00:00,63.0,3.4,10.0,0.0,0.0,Overcast
DFW,2024-11-30 15:00:00,67.4,10.8,10.0,0.0,0.0,Clear
SEA,2024-11-30 15:00:00,66.8,13.3,10.0,0.0,0.0,Clear
SFO,2024-11-30 15:00:00,76.1,8.4,10.0,0.0,0.0,Clear
MIA,2024-11-30 15:00:00,46.8,13.2,10.0,0.0,0.0,Clear
BOS,2024-11-30 15:00:00,64.2,9.9,10.0,0.0,0.0,Clear
DEN,2024-11-30 15:00:00,36.9,7.1,10.0,0.0,0.0,Overcast
JFK,2024-11-30 18:00:00,51.4,4.3,10.0,0.0,0.0,Overcast
LAX,2024-11-30 18:00:00,55.8,8.3,10.0,0.0,0.0,Overcast
ATL,2024-11-30 18:00:00,43.6,8.9,10.0,0.0,0.0,Clear
ORD,2024-11-30 18:00:00,59.1,7.5,10.0,0.0,0.0,Clear
DFW,2024-11-30 18:00:00,51.6,14.3,10.0,0.0,0.0,Partly Cloudy
SEA,2024-11-30 18:00:00,70.0,8.1,10.0,0.0,0.0,Partly Cloudy
SFO,2024-11-30 18:00:00,49.7,13.7,10.0,0.0,0.0,Overcast
MIA,2024-11-30 18:00:00,52.4,10.5,10.0,0.0,0.0,Clear
BOS,2024-11-30 18:00:00,59.0,14.0,10.0,0.0,0.0,Overcast
DEN,2024-11-30 18:00:00,50.8,9.6,10.0,0.0,0.0,Clear
JFK,2024-11-30 21:00:00,63.0,13.0,10.0,0.0,0.0,Clear
LAX,2024-11-30 21:00:00,70.4,7.7,10.0,0.0,0.0,Overcast
ATL,2024-11-30 21:00:00,56.3,4.4,10.0,0.0,0.0,Clear
ORD,2024-11-30 21:00:00,75.7,3.7,10.0,0.0,0.0,Partly Cloudy
DFW,2024-11-30 21:00:00,69.2,3.6,10.0,0.0,0.0,Partly Cloudy
SEA,2024-11-30 21:00:00,27.2,8.8,10.0,0.0,0.0,Partly Cloudy
SFO,2024-11-30 21:00:00,47.9,4.9,10.0,0.0,0.0,Partly Cloudy
MIA,2024-11-30 21:00:00,61.7,3.2,10.0,0.0,0.0,Clear
BOS,2024-11-30 21:00:00,65.7,11.2,10.0,0.0,0.0,Partly Cloudy
DEN,2024-11-30 21:00:00,57.0,14.3,10.0,0.0,0.0,Clear
JFK,2024-12-01 00:00:00,43.3,4.2,10.0,0.0,0.0,Partly Cloudy
LAX,2024-12-01 00:00:00,38.2,9.0,10.0,0.0,0.0,Partly Cloudy
ATL,2024-12-01 00:00:00,33.7,4.2,10.0,0.0,0.0,Overcast
ORD,2024-12-01 00:00:00,20.4,7.3,10.0,0.0,0.0,Clear
DFW,2024-12-01 00:00:00,52.4,13.2,10.0,0.0,0.0,Overcast
SEA,2024-12-01 00:00:00,36.8,3.3,10.0,0.0,0.0,Partly Cloudy
SFO,2024-12-01 00:00:00,19.1,6.6,10.0,0.0,0.0,Partly Cloudy
MIA,2024-12-01 00:00:00,36.2,12.1,10.0,0.0,0.0,Partly Cloudy
BOS,2024-12-01 00:00:00,40.2,9.0,10.0,0.0,0.0,Partly Cloudy
DEN,2024-12-01 00:00:00,27.2,10.0,10.0,0.0,0.0,Overcast
JFK,2024-12-01 03:00:00,32.0,9.7,10.0,0.0,0.0,Clear
LAX,2024-12-01 03:00:00,39.8,8.5,10.0,0.0,0.0,Overcast
ATL,2024-12-01 03:00:00,50.0,14.6,10.0,0.0,0.0,Partly Cloudy
ORD,2024-12-01 03:00:00,38.3,7.3,10.0,0.0,0.0,Partly Cloudy
DFW,2024-12-01 03:00:00,21.6,14.1,10.0,0.0,0.0,Partly Cloudy
SEA,2024-12-01 03:00:00,21.3,3.4,10.0,0.0,0.0,Partly Cloudy
SFO,2024-12-01 03:00:00,41.3,8.5,10.0,0.0,0.0,Partly Cloudy
MIA,2024-12-01 03:00:00,52.4,14.8,10.0,0.0,0.0,Partly Cloudy
BOS,2024-12-01 03:00:00,36.0,10.4,10.0,0.0,0.0,Partly Cloudy
DEN,2024-12-01 03:00:00,28.5,14.6,10.0,0.0,0.0,Clear
JFK,2024-12-01 06:00:00,45.1,8.0,10.0,0.0,0.0,Clear
LAX,2024-12-01 06:00:00,26.3,9.9,10.0,0.0,0.0,Partly Cloudy
ATL,2024-12-01 06:00:00,36.6,10.1,10.0,0.0,0.0,Partly Cloudy
ORD,2024-12-01 06:00:00,32.3,6.9,10.0,0.0,0.0,Clear
DFW,2024-12-01 06:00:00,34.7,6.6,10.0,0.0,0.0,Partly Cloudy
SEA,2024-12-01 06:00:00,42.4,6.5,10.0,0.0,0.0,Overcast
SFO,2024-12-01 06:00:00,44.4,12.6,10.0,0.0,0.0,Clear
MIA,2024-12-01 06:00:00,33.9,11.2,10.0,0.0,0.0,Clear
BOS,2024-12-01 06:00:00,51.8,14.3,10.0,0.0,0.0,Clear
DEN,2024-12-01 06:00:00,29.7,11.6,10.0,0.0,0.0,Overcast
JFK,2024-12-01 09:00:00,45.7,11.5,10.0,0.0,0.0,Clear
LAX,2024-12-01 09:00:00,34.7,10.6,10.0,0.0,0.0,Partly Cloudy
ATL,2024-12-01 09:00:00,44.6,3.6,10.0,0.0,0.0,Partly Cloudy
ORD,2024-12-01 09:00:00,59.5,5.1,10.0,0.0,0.0,Partly Cloudy
DFW,2024-12-01 09:00:00,27.2,3.9,10.0,0.0,0.0,Partly Cloudy
SEA,2024-12-01 09:00:00,23.5,6.9,10.0,0.0,0.0,Clear
SFO,2024-12-01 09:00:00,36.1,8.4,10.0,0.0,0.0,Clear
MIA,2024-12-01 09:00:00,20.0,3.2,10.0,0.0,0.0,Clear
BOS,2024-12-01 09:00:00,40.9,8.0,10.0,0.0,0.0,Clear
DEN,2024-12-01 09:00:00,19.2,7.4,10.0,0.0,0.0,Clear
JFK,2024-12-01 12:00:00,40.3,11.0,10.0,0.0,0.0,Clear
LAX,2024-12-01 12:00:00,46.7,3.4,10.0,0.0,0.0,Overcast
ATL,2024-12-01 12:00:00,36.7,12.0,10.0,0.0,0.0,Partly Cloudy
ORD,2024-12-01 12:00:00,47.3,10.9,10.0,0.0,0.0,Overcast
DFW,2024-12-01 12:00:00,43.1,13.1,10.0,0.0,0.0,Partly Cloudy
SEA,2024-12-01 12:00:00,33.0,13.7,10.0,0.0,0.0,Clear
SFO,2024-12-01 12:00:00,35.0,8.1,10.0,0.0,0.0,Overcast
MIA,2024-12-01 12:00:00,24.8,9.3,10.0,0.0,0.0,Clear
BOS,2024-12-01 12:00:00,34.0,11.3,10.0,0.0,0.0,Clear
DEN,2024-12-01 12:00:00,36.1,11.1,10.0,0.0,0.0,Overcast
JFK,2024-12-01 15:00:00,31.1,6.0,10.0,0.0,0.0,Clear
LAX,2024-12-01 15:00:00,26.9,4.9,10.0,0.0,0.0,Overcast
ATL,2024-12-01 15:00:00,33.4,6.3,10.0,0.0,0.0,Overcast
ORD,2024-12-01 15:00:00,26.0,6.4,10.0,0.0,0.0,Overcast
DFW,2024-12-01 15:00:00,58.7,6.2,10.0,0.0,0.0,Overcast
SEA,2024-12-01 15:00:00,33.7,5.7,10.0,0.0,0.0,Clear
SFO,2024-12-01 15:00:00,44.4,4.3,10.0,0.0,0.0,Overcast
MIA,2024-12-01 15:00:00,38.5,5.9,10.0,0.0,0.0,Clear
BOS,2024-12-01 15:00:00,30.8,9.4,10.0,0.0,0.0,Clear
DEN,2024-12-01 15:00:00,52.2,28.8,2.0,1.18,0.0,Snowstorm
JFK,2024-12-01 18:00:00,28.9,9.6,10.0,0.0,0.0,Partly Cloudy
LAX,2024-12-01 18:00:00,29.1,6.8,10.0,0.0,0.0,Overcast
ATL,2024-12-01 18:00:00,28.3,10.3,10.0,0.0,0.0,Overcast
ORD,2024-12-01 18:00:00,31.4,6.6,10.0,0.0,0.0,Overcast
DFW,2024-12-01 18:00:00,34.3,3.6,10.0,0.0,0.0,Clear
SEA,2024-12-01 18:00:00,46.7,11.1,10.0,0.0,0.0,Clear
SFO,2024-12-01 18:00:00,40.9,33.5,1.3,1.47,0.0,Fog
MIA,2024-12-01 18:00:00,26.3,12.2,10.0,0.0,0.0,Partly Cloudy
BOS,2024-12-01 18:00:00,36.3,11.2,10.0,0.0,0.0,Overcast
DEN,2024-12-01 18:00:00,18.9,13.6,10.0,0.0,0.0,Clear
JFK,2024-12-01 21:00:00,24.2,14.9,10.0,0.0,0.0,Clear
LAX,2024-12-01 21:00:00,36.9,4.6,10.0,0.0,0.0,Clear
ATL,2024-12-01 21:00:00,35.8,9.8,10.0,0.0,0.0,Partly Cloudy
ORD,2024-12-01 21:00:00,30.4,11.4,10.0,0.0,0.0,Overcast
DFW,2024-12-01 21:00:00,37.4,13.1,10.0,0.0,0.0,Overcast
SEA,2024-12-01 21:00:00,57.7,9.9,10.0,0.0,0.0,Overcast
SFO,2024-12-01 21:00:00,40.3,11.6,10.0,0.0,0.0,Clear
MIA,2024-12-01 21:00:00,29.9,40.5,2.0,1.3,1.06,Snowstorm
BOS,2024-12-01 21:00:00,49.8,3.2,10.0,0.0,0.0,Clear
DEN,2024-12-01 21:00:00,45.6,12.4,10.0,0.0,0.0,Overcast
JFK,2024-12-02 00:00:00,31.5,8.0,10.0,0.0,0.0,Partly Cloudy
LAX,2024-12-02 00:00:00,23.6,8.5,10.0,0.0,0.0,Partly Cloudy
ATL,2024-12-02 00:00:00,38.4,13.3,10.0,0.0,0.0,Partly Cloudy
ORD,2024-12-02 00:00:00,36.3,4.7,10.0,0.0,0.0,Partly Cloudy
DFW,2024-12-02 00:00:00,29.1,6.9,10.0,0.0,0.0,Partly Cloudy
SEA,2024-12-02 00:00:00,47.0,7.4,10.0,0.0,0.0,Partly Cloudy
SFO,2024-12-02 00:00:00,20.6,13.0,10.0,0.0,0.0,Overcast
MIA,2024-12-02 00:00:00,32.3,24.2,2.8,0.13,3.87,Heavy Rain
BOS,2024-12-02 00:00:00,29.3,9.1,10.0,0.0,0.0,Clear
DEN,2024-12-02 00:00:00,26.4,13.0,10.0,0.0,0.0,Partly Cloudy
JFK,2024-12-02 03:00:00,30.8,36.6,2.5,1.06,2.0,Heavy Rain
LAX,2024-12-02 03:00:00,39.7,7.7,10.0,0.0,0.0,Partly Cloudy
ATL,2024-12-02 03:00:00,43.3,9.3,10.0,0.0,0.0,Partly Cloudy
ORD,2024-12-02 03:00:00,48.4,5.3,10.0,0.0,0.0,Overcast
DFW,2024-12-02 03:00:00,44.7,14.7,10.0,0.0,0.0,Clear
SEA,2024-12-02 03:00:00,48.4,11.5,10.0,0.0,0.0,Partly Cloudy
SFO,2024-12-02 03:00:00,35.4,10.3,10.0,0.0,0.0,Clear
MIA,2024-12-02 03:00:00,39.5,8.2,10.0,0.0,0.0,Clear
BOS,2024-12-02 03:00:00,22.6,12.6,10.0,0.0,0.0,Clear
DEN,2024-12-02 03:00:00,39.7,3.3,10.0,0.0,0.0,Partly Cloudy
JFK,2024-12-02 06:00:00,21.1,3.4,10.0,0.0,0.0,Clear
LAX,2024-12-02 06:00:00,38.7,9.1,10.0,0.0,0.0,Clear
ATL,2024-12-02 06:00:00,38.8,39.6,1.8,0.4,0.0,Snowstorm
ORD,2024-12-02 06:00:00,31.4,3.5,10.0,0.0,0.0,Overcast
DFW,2024-12-02 06:00:00,23.2,12.1,10.0,0.0,0.0,Clear
SEA,2024-12-02 06:00:00,17.1,8.4,10.0,0.0,0.0,Overcast
SFO,2024-12-02 06:00:00,50.8,7.1,10.0,0.0,0.0,Partly Cloudy
MIA,2024-12-02 06:00:00,52.8,14.7,10.0,0.0,0.0,Overcast
BOS,2024-12-02 06:00:00,45.1,12.2,10.0,0.0,0.0,Partly Cloudy
DEN,2024-12-02 06:00:00,34.2,22.8,1.2,1.08,0.0,Heavy Rain
JFK,2024-12-02 09:00:00,36.5,26.8,2.2,1.42,0.0,Fog
LAX,2024-12-02 09:00:00,47.3,42.3,0.7,1.19,0.0,Heavy Rain
ATL,2024-12-02 09:00:00,29.8,11.9,10.0,0.0,0.0,Clear
ORD,2024-12-02 09:00:00,46.7,7.9,10.0,0.0,0.0,Overcast
DFW,2024-12-02 09:00:00,27.0,5.6,10.0,0.0,0.0,Partly Cloudy
SEA,2024-12-02 09:00:00,51.2,8.0,10.0,0.0,0.0,Overcast
SFO,2024-12-02 09:00:00,32.0,9.9,10.0,0.0,0.0,Clear
MIA,2024-12-02 09:00:00,43.0,32.1,1.3,0.88,0.0,Thunderstorm
BOS,2024-12-02 09:00:00,33.8,11.7,10.0,0.0,0.0,Partly Cloudy
DEN,2024-12-02 09:00:00,34.8,6.3,10.0,0.0,0.0,Clear
JFK,2024-12-02 12:00:00,33.1,13.7,10.0,0.0,0.0,Partly Cloudy
LAX,2024-12-02 12:00:00,24.1,12.5,10.0,0.0,0.0,Overcast
ATL,2024-12-02 12:00:00,29.2,14.8,10.0,0.0,0.0,Partly Cloudy
ORD,2024-12-02 12:00:00,33.2,4.2,10.0,0.0,0.0,Clear
DFW,2024-12-02 12:00:00,21.2,8.2,10.0,0.0,0.0,Clear
SEA,2024-12-02 12:00:00,32.0,10.8,10.0,0.0,0.0,Overcast
SFO,2024-12-02 12:00:00,34.0,8.8,10.0,0.0,0.0,Partly Cloudy
MIA,2024-12-02 12:00:00,29.9,9.3,10.0,0.0,0.0,Clear
BOS,2024-12-02 12:00:00,39.2,8.5,10.0,0.0,0.0,Overcast
DEN,2024-12-02 12:00:00,40.8,8.7,10.0,0.0,0.0,Clear
JFK,2024-12-02 15:00:00,47.0,35.0,1.9,0.47,0.0,Thunderstorm
LAX,2024-12-02 15:00:00,40.9,11.0,10.0,0.0,0.0,Clear
ATL,2024-12-02 15:00:00,41.0,21.7,1.0,1.13,0.0,Fog
ORD,2024-12-02 15:00:00,27.5,12.8,10.0,0.0,0.0,Overcast
DFW,2024-12-02 15:00:00,31.1,10.4,10.0,0.0,0.0,Overcast
SEA,2024-12-02 15:00:00,56.9,13.8,10.0,0.0,0.0,Clear
SFO,2024-12-02 15:00:00,25.0,11.5,10.0,0.0,0.0,Clear
MIA,2024-12-02 15:00:00,16.1,3.2,10.0,0.0,0.0,Clear
BOS,2024-12-02 15:00:00,47.8,11.8,10.0,0.0,0.0,Partly Cloudy
DEN,2024-12-02 15:00:00,20.2,5.2,10.0,0.0,0.0,Clear
JFK,2024-12-02 18:00:00,30.2,10.8,10.0,0.0,0.0,Overcast
LAX,2024-12-02 18:00:00,39.3,9.1,10.0,0.0,0.0,Partly Cloudy
ATL,2024-12-02 18:00:00,32.3,7.3,10.0,0.0,0.0,Overcast
ORD,2024-12-02 18:00:00,37.8,4.8,10.0,0.0,0.0,Clear
DFW,2024-12-02 18:00:00,42.9,14.5,10.0,0.0,0.0,Overcast
SEA,2024-12-02 18:00:00,17.1,3.7,10.0,0.0,0.0,Clear
SFO,2024-12-02 18:00:00,42.6,12.5,10.0,0.0,0.0,Clear
MIA,2024-12-02 18:00:00,31.4,9.8,10.0,0.0,0.0,Overcast
BOS,2024-12-02 18:00:00,18.4,10.6,10.0,0.0,0.0,Clear
DEN,2024-12-02 18:00:00,37.7,12.9,10.0,0.0,0.0,Partly Cloudy
JFK,2024-12-02 21:00:00,43.1,6.0,10.0,0.0,0.0,Overcast
LAX,2024-12-02 21:00:00,40.5,9.0,10.0,0.0,0.0,Clear
ATL,2024-12-02 21:00:00,21.4,10.1,10.0,0.0,0.0,Partly Cloudy
ORD,2024-12-02 21:00:00,43.0,11.7,10.0,0.0,0.0,Overcast
DFW,2024-12-02 21:00:00,28.6,8.1,10.0,0.0,0.0,Clear
SEA,2024-12-02 21:00:00,20.7,43.8,0.6,0.94,0.7,Snowstorm
SFO,2024-12-02 21:00:00,48.7,11.2,10.0,0.0,0.0,Partly Cloudy
MIA,2024-12-02 21:00:00,40.1,11.9,10.0,0.0,0.0,Clear
BOS,2024-12-02 21:00:00,52.3,11.2,10.0,0.0,0.0,Partly Cloudy
DEN,2024-12-02 21:00:00,28.2,7.7,10.0,0.0,0.0,Partly Cloudy
JFK,2024-12-03 00:00:00,47.6,13.4,10.0,0.0,0.0,Clear
LAX,2024-12-03 00:00:00,27.3,13.1,10.0,0.0,0.0,Overcast
ATL,2024-12-03 00:00:00,39.3,10.1,10.0,0.0,0.0,Partly Cloudy
ORD,2024-12-03 00:00:00,30.2,10.8,10.0,0.0,0.0,Overcast
DFW,2024-12-03 00:00:00,27.6,11.5,10.0,0.0,0.0,Partly Cloudy
SEA,2024-12-03 00:00:00,29.0,8.6,10.0,0.0,0.0,Overcast
SFO,2024-12-03 00:00:00,35.4,4.1,10.0,0.0,0.0,Clear
MIA,2024-12-03 00:00:00,38.1,11.7,10.0,0.0,0.0,Partly Cloudy
BOS,2024-12-03 00:00:00,33.7,4.7,10.0,0.0,0.0,Clear
DEN,2024-12-03 00:00:00,23.8,9.8,10.0,0.0,0.0,Overcast
JFK,2024-12-03 03:00:00,50.1,10.9,10.0,0.0,0.0,Clear
LAX,2024-12-03 03:00:00,36.3,11.7,10.0,0.0,0.0,Overcast
ATL,2024-12-03 03:00:00,33.4,12.8,10.0,0.0,0.0,Overcast
ORD,2024-12-03 03:00:00,37.1,9.4,10.0,0.0,0.0,Clear
DFW,2024-12-03 03:00:00,43.4,5.2,10.0,0.0,0.0,Overcast
SEA,2024-12-03 03:00:00,36.4,13.2,10.0,0.0,0.0,Clear
SFO,2024-12-03 03:00:00,37.4,5.0,10.0,0.0,0.0,Partly Cloudy
MIA,2024-12-03 03:00:00,18.0,3.9,10.0,0.0,0.0,Clear
BOS,2024-12-03 03:00:00,27.6,4.1,10.0,0.0,0.0,Clear
DEN,2024-12-03 03:00:00,35.3,6.1,10.0,0.0,0.0,Clear
JFK,2024-12-03 06:00:00,30.0,8.9,10.0,0.0,0.0,Overcast
LAX,2024-12-03 06:00:00,24.3,10.2,10.0,0.0,0.0,Overcast
ATL,2024-12-03 06:00:00,39.8,12.7,10.0,0.0,0.0,Clear
ORD,2024-12-03 06:00:00,24.0,11.7,10.0,0.0,0.0,Partly Cloudy
DFW,2024-12-03 06:00:00,48.4,4.6,10.0,0.0,0.0,Partly Cloudy
SEA,2024-12-03 06:00:00,40.5,8.3,10.0,0.0,0.0,Partly Cloudy
SFO,2024-12-03 06:00:00,40.2,12.5,10.0,0.0,0.0,Clear
MIA,2024-12-03 06:00:00,23.5,11.1,10.0,0.0,0.0,Clear
BOS,2024-12-03 06:00:00,33.9,12.0,10.0,0.0,0.0,Partly Cloudy
DEN,2024-12-03 06:00:00,30.0,10.7,10.0,0.0,0.0,Clear
JFK,2024-12-03 09:00:00,28.3,10.3,10.0,0.0,0.0,Partly Cloudy
LAX,2024-12-03 09:00:00,46.6,7.9,10.0,0.0,0.0,Clear
ATL,2024-12-03 09:00:00,26.5,6.3,10.0,0.0,0.0,Overcast
ORD,2024-12-03 09:00:00,20.5,10.8,10.0,0.0,0.0,Clear
DFW,2024-12-03 09:00:00,43.3,9.0,10.0,0.0,0.0,Overcast
SEA,2024-12-03 09:00:00,36.8,9.4,10.0,0.0,0.0,Clear
SFO,2024-12-03 09:00:00,40.9,10.1,10.0,0.0,0.0,Overcast
MIA,2024-12-03 09:00:00,40.8,11.7,10.0,0.0,0.0,Overcast
BOS,2024-12-03 09:00:00,9.9,39.4,2.1,0.44,2.75,Thunderstorm
DEN,2024-12-03 09:00:00,40.0,13.1,10.0,0.0,0.0,Overcast
JFK,2024-12-03 12:00:00,28.2,39.2,1.4,0.7,2.65,Thunderstorm
LAX,2024-12-03 12:00:00,35.1,5.4,10.0,0.0,0.0,Clear
ATL,2024-12-03 12:00:00,23.8,7.8,10.0,0.0,0.0,Partly Cloudy
ORD,2024-12-03 12:00:00,31.4,9.0,10.0,0.0,0.0,Clear
DFW,2024-12-03 12:00:00,34.8,11.0,10.0,0.0,0.0,Overcast
SEA,2024-12-03 12:00:00,44.7,21.1,2.9,0.41,0.0,Snowstorm
SFO,2024-12-03 12:00:00,36.3,10.8,10.0,0.0,0.0,Clear
MIA,2024-12-03 12:00:00,35.2,10.4,10.0,0.0,0.0,Overcast
BOS,2024-12-03 12:00:00,43.5,7.8,10.0,0.0,0.0,Partly Cloudy
DEN,2024-12-03 12:00:00,31.4,6.5,10.0,0.0,0.0,Partly Cloudy
JFK,2024-12-03 15:00:00,39.8,8.6,10.0,0.0,0.0,Overcast
LAX,2024-12-03 15:00:00,37.6,6.9,10.0,0.0,0.0,Partly Cloudy
ATL,2024-12-03 15:00:00,19.3,10.0,10.0,0.0,0.0,Clear
ORD,2024-12-03 15:00:00,53.7,6.8,10.0,0.0,0.0,Clear
DFW,2024-12-03 15:00:00,20.8,6.5,10.0,0.0,0.0,Clear
SEA,2024-12-03 15:00:00,35.3,12.3,10.0,0.0,0.0,Overcast
SFO,2024-12-03 15:00:00,26.8,12.5,10.0,0.0,0.0,Clear
MIA,2024-12-03 15:00:00,34.2,9.4,10.0,0.0,0.0,Partly Cloudy
BOS,2024-12-03 15:00:00,34.6,14.8,10.0,0.0,0.0,Clear
DEN,2024-12-03 15:00:00,40.4,6.7,10.0,0.0,0.0,Clear
JFK,2024-12-03 18:00:00,46.0,14.7,10.0,0.0,0.0,Clear
LAX,2024-12-03 18:00:00,13.6,11.7,10.0,0.0,0.0,Clear
ATL,2024-12-03 18:00:00,35.6,36.0,2.1,0.41,0.0,Heavy Rain
ORD,2024-12-03 18:00:00,27.8,5.3,10.0,0.0,0.0,Partly Cloudy
DFW,2024-12-03 18:00:00,22.8,7.0,10.0,0.0,0.0,Clear
SEA,2024-12-03 18:00:00,55.6,3.7,10.0,0.0,0.0,Partly Cloudy
SFO,2024-12-03 18:00:00,30.3,7.7,10.0,0.0,0.0,Clear
MIA,2024-12-03 18:00:00,49.6,13.7,10.0,0.0,0.0,Partly Cloudy
BOS,2024-12-03 18:00:00,32.4,14.4,10.0,0.0,0.0,Overcast
DEN,2024-12-03 18:00:00,44.2,14.8,10.0,0.0,0.0,Overcast
JFK,2024-12-03 21:00:00,28.9,12.1,10.0,0.0,0.0,Partly Cloudy
LAX,2024-12-03 21:00:00,15.2,10.9,10.0,0.0,0.0,Clear
ATL,2024-12-03 21:00:00,13.4,8.9,10.0,0.0,0.0,Partly Cloudy
ORD,2024-12-03 21:00:00,36.2,5.5,10.0,0.0,0.0,Overcast
DFW,2024-12-03 21:00:00,46.4,12.6,10.0,0.0,0.0,Clear
SEA,2024-12-03 21:00:00,40.1,5.7,10.0,0.0,0.0,Overcast
SFO,2024-12-03 21:00:00,39.5,23.9,2.8,0.79,0.0,Fog
MIA,2024-12-03 21:00:00,42.0,9.1,10.0,0.0,0.0,Clear
BOS,2024-12-03 21:00:00,33.9,11.8,10.0,0.0,0.0,Clear
DEN,2024-12-03 21:00:00,44.1,14.3,10.0,0.0,0.0,Overcast
JFK,2024-12-04 00:00:00,31.4,12.2,10.0,0.0,0.0,Overcast
LAX,2024-12-04 00:00:00,43.6,43.3,1.9,0.37,0.0,Snowstorm
ATL,2024-12-04 00:00:00,28.7,12.7,10.0,0.0,0.0,Overcast
ORD,2024-12-04 00:00:00,43.6,3.8,10.0,0.0,0.0,Overcast
DFW,2024-12-04 00:00:00,40.2,4.6,10.0,0.0,0.0,Overcast
SEA,2024-12-04 00:00:00,30.4,14.0,10.0,0.0,0.0,Partly Cloudy
SFO,2024-12-04 00:00:00,29.4,4.0,10.0,0.0,0.0,Partly Cloudy
MIA,2024-12-04 00:00:00,39.7,4.0,10.0,0.0,0.0,Partly Cloudy
BOS,2024-12-04 00:00:00,42.9,8.6,10.0,0.0,0.0,Partly Cloudy
DEN,2024-12-04 00:00:00,49.6,9.5,10.0,0.0,0.0,Partly Cloudy
JFK,2024-12-04 03:00:00,26.4,39.3,2.5,0.14,3.43,Heavy Rain
LAX,2024-12-04 03:00:00,45.7,9.8,10.0,0.0,0.0,Clear
ATL,2024-12-04 03:00:00,44.4,14.4,10.0,0.0,0.0,Overcast
